"Index","Date","Open","High","Low","Close","Volume","Adj.Close"
"1",2005-01-03,18.639999,18.639999,18.639999,18.639999,0,10.099025
"2",2005-01-04,18.459999,18.459999,18.459999,18.459999,0,10.001501
"3",2005-01-05,18.4,18.4,18.4,18.4,0,9.968992
"4",2005-01-06,18.42,18.42,18.42,18.42,0,9.979829
"5",2005-01-07,18.41,18.41,18.41,18.41,0,9.974411
"6",2005-01-10,18.469999,18.469999,18.469999,18.469999,0,10.006918
"7",2005-01-11,18.43,18.43,18.43,18.43,0,9.985247
"8",2005-01-12,18.48,18.48,18.48,18.48,0,10.012339
"9",2005-01-13,18.43,18.43,18.43,18.43,0,9.985247
"10",2005-01-14,18.48,18.48,18.48,18.48,0,10.012339
"11",2005-01-18,18.57,18.57,18.57,18.57,0,10.0611
"12",2005-01-19,18.5,18.5,18.5,18.5,0,10.023174
"13",2005-01-20,18.4,18.4,18.4,18.4,0,9.968992
"14",2005-01-21,18.35,18.35,18.35,18.35,0,9.941903
"15",2005-01-24,18.32,18.32,18.32,18.32,0,9.925649
"16",2005-01-25,18.309999,18.309999,18.309999,18.309999,0,9.920233
"17",2005-01-26,18.41,18.41,18.41,18.41,0,9.974411
"18",2005-01-27,18.42,18.42,18.42,18.42,0,9.979829
"19",2005-01-28,18.4,18.4,18.4,18.4,0,9.968992
"20",2005-01-31,18.52,18.52,18.52,18.52,0,10.034008
"21",2005-02-01,18.58,18.58,18.58,18.58,0,10.066516
"22",2005-02-02,18.629999,18.629999,18.629999,18.629999,0,10.093603
"23",2005-02-03,18.59,18.59,18.59,18.59,0,10.071934
"24",2005-02-04,18.75,18.75,18.75,18.75,0,10.158622
"25",2005-02-07,18.76,18.76,18.76,18.76,0,10.164038
"26",2005-02-08,18.76,18.76,18.76,18.76,0,10.164038
"27",2005-02-09,18.68,18.68,18.68,18.68,0,10.120695
"28",2005-02-10,18.709999,18.709999,18.709999,18.709999,0,10.136948
"29",2005-02-11,18.790001,18.790001,18.790001,18.790001,0,10.18029
"30",2005-02-14,18.83,18.83,18.83,18.83,0,10.201963
"31",2005-02-15,18.860001,18.860001,18.860001,18.860001,0,10.218218
"32",2005-02-16,18.84,18.84,18.84,18.84,0,10.207381
"33",2005-02-17,18.780001,18.780001,18.780001,18.780001,0,10.174875
"34",2005-02-18,18.76,18.76,18.76,18.76,0,10.164038
"35",2005-02-22,18.639999,18.639999,18.639999,18.639999,0,10.099025
"36",2005-02-23,18.68,18.68,18.68,18.68,0,10.120695
"37",2005-02-24,18.77,18.77,18.77,18.77,0,10.169457
"38",2005-02-25,18.879999,18.879999,18.879999,18.879999,0,10.229055
"39",2005-02-28,18.790001,18.790001,18.790001,18.790001,0,10.18029
"40",2005-03-01,18.85,18.85,18.85,18.85,0,10.212799
"41",2005-03-02,18.82,18.82,18.82,18.82,0,10.196546
"42",2005-03-03,18.83,18.83,18.83,18.83,0,10.201963
"43",2005-03-04,18.98,18.98,18.98,18.98,0,10.283235
"44",2005-03-07,19.02,19.02,19.02,19.02,0,10.304904
"45",2005-03-08,18.950001,18.950001,18.950001,18.950001,0,10.266979
"46",2005-03-09,18.809999,18.809999,18.809999,18.809999,0,10.191129
"47",2005-03-10,18.84,18.84,18.84,18.84,0,10.207381
"48",2005-03-11,18.76,18.76,18.76,18.76,0,10.164038
"49",2005-03-14,18.799999,18.799999,18.799999,18.799999,0,10.185709
"50",2005-03-15,18.709999,18.709999,18.709999,18.709999,0,10.136948
"51",2005-03-16,18.639999,18.639999,18.639999,18.639999,0,10.099025
"52",2005-03-17,18.68,18.68,18.68,18.68,0,10.120695
