"Index","Date","Open","High","Low","Close","Volume","Adj.Close"
"1",2005-01-03,22.809999,22.809999,22.809999,22.809999,0,10.634899
"2",2005-01-04,22.440001,22.440001,22.440001,22.440001,0,10.462392
"3",2005-01-05,22.34,22.34,22.34,22.34,0,10.41577
"4",2005-01-06,22.559999,22.559999,22.559999,22.559999,0,10.518341
"5",2005-01-07,22.48,22.48,22.48,22.48,0,10.481043
"6",2005-01-10,22.709999,22.709999,22.709999,22.709999,0,10.588277
"7",2005-01-11,22.440001,22.440001,22.440001,22.440001,0,10.462392
"8",2005-01-12,22.57,22.57,22.57,22.57,0,10.523003
"9",2005-01-13,22.27,22.27,22.27,22.27,0,10.383133
"10",2005-01-14,22.41,22.41,22.41,22.41,0,10.448405
"11",2005-01-18,22.67,22.67,22.67,22.67,0,10.569628
"12",2005-01-19,22.51,22.51,22.51,22.51,0,10.495028
"13",2005-01-20,22.27,22.27,22.27,22.27,0,10.383133
"14",2005-01-21,22.08,22.08,22.08,22.08,0,10.294546
"15",2005-01-24,21.76,21.76,21.76,21.76,0,10.14535
"16",2005-01-25,21.799999,21.799999,21.799999,21.799999,0,10.163999
"17",2005-01-26,22.17,22.17,22.17,22.17,0,10.336508
"18",2005-01-27,22.17,22.17,22.17,22.17,0,10.336508
"19",2005-01-28,22.02,22.02,22.02,22.02,0,10.266572
"20",2005-01-31,22.26,22.26,22.26,22.26,0,10.378469
"21",2005-02-01,22.48,22.48,22.48,22.48,0,10.481043
"22",2005-02-02,22.43,22.43,22.43,22.43,0,10.457728
"23",2005-02-03,22.370001,22.370001,22.370001,22.370001,0,10.429755
"24",2005-02-04,22.76,22.76,22.76,22.76,0,10.611589
"25",2005-02-07,22.610001,22.610001,22.610001,22.610001,0,10.541654
"26",2005-02-08,22.49,22.49,22.49,22.49,0,10.485703
"27",2005-02-09,22,22,22,22,0,10.257248
"28",2005-02-10,21.98,21.98,21.98,21.98,0,10.247923
"29",2005-02-11,22.32,22.32,22.32,22.32,0,10.406444
"30",2005-02-14,22.379999,22.379999,22.379999,22.379999,0,10.434417
"31",2005-02-15,22.41,22.41,22.41,22.41,0,10.448405
"32",2005-02-16,22.41,22.41,22.41,22.41,0,10.448405
"33",2005-02-17,22.360001,22.360001,22.360001,22.360001,0,10.425093
"34",2005-02-18,22.360001,22.360001,22.360001,22.360001,0,10.425093
"35",2005-02-22,22.030001,22.030001,22.030001,22.030001,0,10.271235
"36",2005-02-23,22.18,22.18,22.18,22.18,0,10.341169
"37",2005-02-24,22.370001,22.370001,22.370001,22.370001,0,10.429755
"38",2005-02-25,22.65,22.65,22.65,22.65,0,10.560302
"39",2005-02-28,21.530001,21.530001,21.530001,21.530001,0,10.038115
"40",2005-03-01,21.620001,21.620001,21.620001,21.620001,0,10.080076
"41",2005-03-02,21.59,21.59,21.59,21.59,0,10.066088
"42",2005-03-03,21.459999,21.459999,21.459999,21.459999,0,10.005478
"43",2005-03-04,21.389999,21.389999,21.389999,21.389999,0,9.972842
"44",2005-03-07,21.26,21.26,21.26,21.26,0,9.912232
"45",2005-03-08,21.110001,21.110001,21.110001,21.110001,0,9.842295
"46",2005-03-09,21,21,21,21,0,9.791008
"47",2005-03-10,21,21,21,21,0,9.791008
"48",2005-03-11,20.889999,20.889999,20.889999,20.889999,0,9.739722
"49",2005-03-14,21.33,21.33,21.33,21.33,0,9.944867
"50",2005-03-15,21.049999,21.049999,21.049999,21.049999,0,9.814322
"51",2005-03-16,20.93,20.93,20.93,20.93,0,9.758374
"52",2005-03-17,20.959999,20.959999,20.959999,20.959999,0,9.772359
"53",2005-03-18,21.01,21.01,21.01,21.01,0,9.795672
"54",2005-03-21,21.01,21.01,21.01,21.01,0,9.795672
"55",2005-03-22,21.02,21.02,21.02,21.02,0,9.800332
"56",2005-03-23,21.1,21.1,21.1,21.1,0,9.837633
"57",2005-03-24,21.190001,21.190001,21.190001,21.190001,0,9.879593
"58",2005-03-28,20.99,20.99,20.99,20.99,0,9.786346
"59",2005-03-29,20.73,20.73,20.73,20.73,0,9.665126
"60",2005-03-30,21.040001,21.040001,21.040001,21.040001,0,9.809658
"61",2005-03-31,20.879999,20.879999,20.879999,20.879999,0,9.735061
"62",2005-04-01,20.67,20.67,20.67,20.67,0,9.63715
"63",2005-04-04,20.65,20.65,20.65,20.65,0,9.627825
"64",2005-04-05,20.93,20.93,20.93,20.93,0,9.758374
"65",2005-04-06,21.16,21.16,21.16,21.16,0,9.865607
"66",2005-04-07,21.469999,21.469999,21.469999,21.469999,0,10.010141
"67",2005-04-08,21.280001,21.280001,21.280001,21.280001,0,9.921557
"68",2005-04-11,21.25,21.25,21.25,21.25,0,9.907568
"69",2005-04-12,21.43,21.43,21.43,21.43,0,9.991491
"70",2005-04-13,21.26,21.26,21.26,21.26,0,9.912232
"71",2005-04-14,20.98,20.98,20.98,20.98,0,9.781684
"72",2005-04-15,21.01,21.01,21.01,21.01,0,9.795672
"73",2005-04-18,20.889999,20.889999,20.889999,20.889999,0,9.739722
"74",2005-04-19,21.120001,21.120001,21.120001,21.120001,0,9.846957
"75",2005-04-20,20.93,20.93,20.93,20.93,0,9.758374
"76",2005-04-21,21.27,21.27,21.27,21.27,0,9.916893
"77",2005-04-22,21.219999,21.219999,21.219999,21.219999,0,9.89358
"78",2005-04-25,21.290001,21.290001,21.290001,21.290001,0,9.926221
"79",2005-04-26,21.26,21.26,21.26,21.26,0,9.912232
"80",2005-04-27,21.309999,21.309999,21.309999,21.309999,0,9.935542
"81",2005-04-28,20.98,20.98,20.98,20.98,0,9.781684
"82",2005-04-29,21.219999,21.219999,21.219999,21.219999,0,9.89358
"83",2005-05-02,21.35,21.35,21.35,21.35,0,9.954192
"84",2005-05-03,21.43,21.43,21.43,21.43,0,9.991491
"85",2005-05-04,21.690001,21.690001,21.690001,21.690001,0,10.112714
"86",2005-05-05,21.73,21.73,21.73,21.73,0,10.131363
"87",2005-05-06,21.799999,21.799999,21.799999,21.799999,0,10.163999
"88",2005-05-09,21.959999,21.959999,21.959999,21.959999,0,10.238598
"89",2005-05-10,22,22,22,22,0,10.257248
"90",2005-05-11,22.1,22.1,22.1,22.1,0,10.303871
"91",2005-05-12,22.02,22.02,22.02,22.02,0,10.266572
"92",2005-05-13,21.74,21.74,21.74,21.74,0,10.136024
"93",2005-05-16,21.959999,21.959999,21.959999,21.959999,0,10.238598
"94",2005-05-17,21.959999,21.959999,21.959999,21.959999,0,10.238598
"95",2005-05-18,22.08,22.08,22.08,22.08,0,10.294546
"96",2005-05-19,22.09,22.09,22.09,22.09,0,10.299208
"97",2005-05-20,22.040001,22.040001,22.040001,22.040001,0,10.275897
"98",2005-05-23,22.139999,22.139999,22.139999,22.139999,0,10.322521
"99",2005-05-24,22.040001,22.040001,22.040001,22.040001,0,10.275897
"100",2005-05-25,21.860001,21.860001,21.860001,21.860001,0,10.191975
"101",2005-05-26,22.030001,22.030001,22.030001,22.030001,0,10.271235
"102",2005-05-27,22.09,22.09,22.09,22.09,0,10.299208
"103",2005-05-31,21.9,21.9,21.9,21.9,0,10.210624
"104",2005-06-01,22.059999,22.059999,22.059999,22.059999,0,10.285221
"105",2005-06-02,22.09,22.09,22.09,22.09,0,10.299208
"106",2005-06-03,21.860001,21.860001,21.860001,21.860001,0,10.191975
"107",2005-06-06,21.77,21.77,21.77,21.77,0,10.150012
"108",2005-06-07,21.77,21.77,21.77,21.77,0,10.150012
"109",2005-06-08,21.74,21.74,21.74,21.74,0,10.136024
"110",2005-06-09,22.01,22.01,22.01,22.01,0,10.261909
