"Index","Date","Open","High","Low","Close","Volume","Adj.Close"
"1",2005-01-03,32.549999,32.549999,32.549999,32.549999,0,18.126053
"2",2005-01-04,32.220001,32.220001,32.220001,32.220001,0,17.942289
"3",2005-01-05,32.040001,32.040001,32.040001,32.040001,0,17.842054
"4",2005-01-06,31.799999,31.799999,31.799999,31.799999,0,17.708406
"5",2005-01-07,31.879999,31.879999,31.879999,31.879999,0,17.752954
"6",2005-01-10,31.940001,31.940001,31.940001,31.940001,0,17.786369
"7",2005-01-11,32.060001,32.060001,32.060001,32.060001,0,17.853191
"8",2005-01-12,32.189999,32.189999,32.189999,32.189999,0,17.925585
"9",2005-01-13,32.299999,32.299999,32.299999,32.299999,0,17.986837
"10",2005-01-14,32.25,32.25,32.25,32.25,0,17.958994
"11",2005-01-18,32.43,32.43,32.43,32.43,0,18.059235
"12",2005-01-19,32.360001,32.360001,32.360001,32.360001,0,18.02025
"13",2005-01-20,32.110001,32.110001,32.110001,32.110001,0,17.881037
"14",2005-01-21,32.27,32.27,32.27,32.27,0,17.970135
"15",2005-01-24,32.32,32.32,32.32,32.32,0,17.99798
"16",2005-01-25,32.240002,32.240002,32.240002,32.240002,0,17.95343
"17",2005-01-26,32.59,32.59,32.59,32.59,0,18.148327
"18",2005-01-27,32.700001,32.700001,32.700001,32.700001,0,18.209587
"19",2005-01-28,32.759998,32.759998,32.759998,32.759998,0,18.242996
"20",2005-01-31,33.029999,33.029999,33.029999,33.029999,0,18.393353
"21",2005-02-01,33.099998,33.099998,33.099998,33.099998,0,18.432335
"22",2005-02-02,33.23,33.23,33.23,33.23,0,18.504728
"23",2005-02-03,33.23,33.23,33.23,33.23,0,18.504728
"24",2005-02-04,33.400002,33.400002,33.400002,33.400002,0,18.599394
"25",2005-02-07,33.200001,33.200001,33.200001,33.200001,0,18.48802
"26",2005-02-08,33.139999,33.139999,33.139999,33.139999,0,18.454609
"27",2005-02-09,33.119999,33.119999,33.119999,33.119999,0,18.44347
"28",2005-02-10,33.330002,33.330002,33.330002,33.330002,0,18.560413
"29",2005-02-11,33.560001,33.560001,33.560001,33.560001,0,18.688492
"30",2005-02-14,33.799999,33.799999,33.799999,33.799999,0,18.822142
"31",2005-02-15,33.799999,33.799999,33.799999,33.799999,0,18.822142
"32",2005-02-16,33.630001,33.630001,33.630001,33.630001,0,18.727474
"33",2005-02-17,33.700001,33.700001,33.700001,33.700001,0,18.766455
"34",2005-02-18,33.790001,33.790001,33.790001,33.790001,0,18.81657
"35",2005-02-22,33.950001,33.950001,33.950001,33.950001,0,18.905672
"36",2005-02-23,33.830002,33.830002,33.830002,33.830002,0,18.838846
"37",2005-02-24,33.880001,33.880001,33.880001,33.880001,0,18.866692
"38",2005-02-25,34.150002,34.150002,34.150002,34.150002,0,19.017048
"39",2005-02-28,34.369999,34.369999,34.369999,34.369999,0,19.139553
"40",2005-03-01,34.369999,34.369999,34.369999,34.369999,0,19.139553
"41",2005-03-02,34.299999,34.299999,34.299999,34.299999,0,19.100576
"42",2005-03-03,34.400002,34.400002,34.400002,34.400002,0,19.156267
"43",2005-03-04,34.779999,34.779999,34.779999,34.779999,0,19.36787
"44",2005-03-07,34.720001,34.720001,34.720001,34.720001,0,19.334461
"45",2005-03-08,34.990002,34.990002,34.990002,34.990002,0,19.484814
"46",2005-03-09,34.919998,34.919998,34.919998,34.919998,0,19.445833
"47",2005-03-10,34.900002,34.900002,34.900002,34.900002,0,19.434698
"48",2005-03-11,35.02,35.02,35.02,35.02,0,19.501518
"49",2005-03-14,34.77,34.77,34.77,34.77,0,19.362305
"50",2005-03-15,34.540001,34.540001,34.540001,34.540001,0,19.234222
"51",2005-03-16,34.650002,34.650002,34.650002,34.650002,0,19.295485
"52",2005-03-17,34.540001,34.540001,34.540001,34.540001,0,19.234222
"53",2005-03-18,34.599998,34.599998,34.599998,34.599998,0,19.267635
"54",2005-03-21,34.209999,34.209999,34.209999,34.209999,0,19.050455
"55",2005-03-22,34.040001,34.040001,34.040001,34.040001,0,18.95579
"56",2005-03-23,33.389999,33.389999,33.389999,33.389999,0,18.593826
"57",2005-03-24,33.349998,33.349998,33.349998,33.349998,0,18.571548
"58",2005-03-28,33.27,33.27,33.27,33.27,0,18.527002
"59",2005-03-29,32.959999,32.959999,32.959999,32.959999,0,18.354374
"60",2005-03-30,33.09,33.09,33.09,33.09,0,18.426764
"61",2005-03-31,33.380001,33.380001,33.380001,33.380001,0,18.588259
"62",2005-04-01,33.48,33.48,33.48,33.48,0,18.643944
"63",2005-04-04,33.290001,33.290001,33.290001,33.290001,0,18.538137
"64",2005-04-05,33.330002,33.330002,33.330002,33.330002,0,18.560413
"65",2005-04-06,33.450001,33.450001,33.450001,33.450001,0,18.627237
"66",2005-04-07,33.599998,33.599998,33.599998,33.599998,0,18.710766
"67",2005-04-08,33.700001,33.700001,33.700001,33.700001,0,18.766455
